rijksmonumentnummer,eindlabel,onderzoeksstatus,beleidsdoorlaat,confidence,reden,uitsluiting_fragments,relatieve_waardering_fragments,constatering_fragments,vanwege_fragments
514585,relatieve_waardering,inhoudelijk_relevant,True,0.95,"De tekst bevat expliciete waarderingsformules zoals ""Van architectuurhistorische waarde"" en ""sterke ensemblewaarde"".",,Van architectuurhistorische waarde als goed en vrij gaaf bewaard gebleven voorbeeld van een villa | Het blokvormige pand heeft een sterke ensemblewaarde in samenhang met de naastgelegen kerk. | Van stedenbouwkundige waarde door de situering aan de Dorpsstraat in een ruim opgezette tuin en naast de teruggelegen kerk.,Alle persiennes voor de vensters zijn verwijderd. | Het rechter venster op de begane grond is ingekort ten gevolge van de plaatsing van een (hoger) aanrecht. | Deze laatste zijn vrijwel zeker afkomstig van het bedrijf Silberling &; Zoon te Amsterdam-Sloterdijk.,"Van cultuurhistorische waarde vanwege de functie, welke verbonden is met een historische en religieuze ontwikkeling."
38778,constatering,contextueel_relevant,False,0.74,"De tekst bevat neutrale constateringen over vernieuwing na oorlogsverwoesting en een onderdeel met datering 1948, zonder expliciete waardering of uitsluiting.",,,gelijktijdig met de kerk in XVII opgetrokken; vernieuwd na oorlogsverwoesting. | Ingangspoort met beeldhouwwerk d.d. 1948.,
33810,relatieve_waardering,inhoudelijk_relevant,True,0.93,"De tekst kent expliciet waardering toe aan kerk/toren en inventaris, o.a. als 'monumentale kern' en met 'cultuurhistorische ensemblewaarde'.",,meest in het oog springende historische gebouwen | dit historisch ensemble als monumentale kern van de gebouwde dorpsomgeving worden gekwalificeerd | de cultuurhistorische ensemblewaarde van de inventaris,,
518253,relatieve_waardering,inhoudelijk_relevant,True,0.98,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"" en ""heeft cultuurhistorische waarde"".",,De kapel is van algemeen belang. | Het gebouw heeft cultuurhistorische waarde als voorbeeld van een geestelijke ontwikkeling | Het Heilig Hartbeeld is van algemeen belang.,"De bijsacristie aan de oostzijde werd in 1923 verkleind, toen het administratiekantoor werd gebouwd en door middel van een gang verbonden met de kapel. | Het interieur van de kapel is rond 1970 vereenvoudigd. | Boven de vernieuwde vleugeldeuren bevindt zich een spitsbogig bovenlicht met rozet.",
517262,relatieve_waardering,inhoudelijk_relevant,True,0.98,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"", ""heeft ... belang"" en ""gaaf bewaard gebleven"".",,De kerk is van algemeen belang. | Het gebouw heeft cultuurhistorisch belang als late vertegenwoordiger van de H Hartdevotie en als duidelijk en herkenbaar voorbeeld van de typologische ontwikkeling van het basilicatype in het Interbellum. | Het is gaaf bewaard gebleven.,In 1980 werd de kerk verbouwd.,
38779,constatering,contextueel_relevant,False,0.78,De tekst bevat neutrale constateringen over wijzigingen/verlies en latere plaatsing zonder expliciete waardering of uitsluiting.,,,Na brand in 1924 en oorlogsverwoesting zijn details gewijzigd (gootlijsten). | Oorspronkelijk meubilair verloren gegaan. | In 1951 geplaatst in Burgh.,
14265,constatering,contextueel_relevant,False,0.74,"De tekst bevat uitsluitend neutrale beschrijvingen van onderdelen en datering, zonder waarderings- of uitsluitingsformules.",,,"Bakstenen kapel met driezijdige sluiting, schuinafgedekte steunberen en ellipsboogvensters. | Topgevel met vlechtingen, ankerjaartal 1691, ingang en steen met chronogram, 1691. | Inwendig o.a. een eenvoudige communiebank en een houten madonnabeeldje, XVI.",
519011,uitsluiting,inhoudelijk_relevant,True,0.99,De tekst bevat een expliciete uitsluiting van een onderdeel van bescherming (aula uit 1955).,"de aula uit 1955, die niet tot de bescherming behoort.",De voormalige kweekschool annex klooster/internaat is van algemeen belang. | Het gebouw heeft cultuurhistorische waarden: het is van belang als bijzondere uitdrukking van de culturele en geestelijke ontwikkeling van het katholiek onderwijs; | het object is van belang wegens de architectonische gaafheid van het exterieur.,Nu Hogeschool West-Brabant. | Het klooster en internaat zijn rond 1965 gesloten. | Verder zijn aan de achterkant op de verdieping enige kruisvensters vervangen.,"Ensemblewaarden: het object heeft bijzondere betekenis wegens de situering, verbonden met de ontmanteling van de vestingstad. | Gaafheid/herkenbaarheid: het object is van belang wegens de architectonische gaafheid van het exterieur."
512786,relatieve_waardering,inhoudelijk_relevant,True,0.93,"De tekst bevat expliciete waarderingsformules zoals ""bezit cultuurhistorische waarden"" en ""van algemeen belang"".",,bezit cultuurhistorische waarden | De kerk is van algemeen belang | van bijzondere betekenis,In 1948 is een Heilig Hartkapel gebouwd tegen de noordgevel van de kerk | De ruimte rechts van absis is sinds 1965 in gebruik als dagkapel en is gerenoveerd in 1982 | In de zijbeuken bevinden zich de biechtstoelen met deuren van omstreeks 1982,Verder vanwege de hoogwaardige esthetische kwaliteiten van het ontwerp en de bijzondere samenhang tussen exterieur en interieur. | En vanwege de redelijk hoge architectonische gaafheid van exterieur en interieur en de artistieke inzet van diverse kunstenaars bij de aankleding en inrichting van de kerk. | De kerk is van algemeen belang vanwege de architectuur- en cultuurhistorische waarden
521534,uitsluiting,inhoudelijk_relevant,True,0.93,De tekst bevat een expliciete uitsluiting/beperking van bescherming: alleen de bibliotheek van de gang wordt beschermd.,Van deze gang wordt alleen de bibliotheek beschermd.,"Het complex is van algemeen belang. | Het heeft cultuurhistorisch belang als bijzondere uitdrukking van een geestelijke, geografische en typologische ontwikkeling | het is gaaf bewaard gebleven;",Ertegen bevindt zich een ca. 1930 opgetrokken trappenhuis. | De voormalige paterskamers met middengang zijn ca. 1995 twee aan twee gekoppeld. | Gelegen op een breed perceel achter het entreegebouw aan de Markt en hiermee verbonden door een in 1971 deels gesloopte gang,het is van architectuurhistorisch belang vanwege de betekenis voor de geschiedenis van de architectuur en de plaats in het oeuvre van de architect Molenaar; | het is zeldzaam vanwege de combinatie van eerder genoemde kenmerken.
514889,geen,niet_relevant,False,0.93,"De tekst bevat alleen een bibliografische verwijzing en geen uitsluitingen, waarderingen, constateringen of 'vanwege'-formuleringen.",,,,
521641,relatieve_waardering,inhoudelijk_relevant,True,0.86,De tekst kent expliciet waardering toe aan de staat van onderhoud en behoud van het gebouw.,,Zeer goed onderhouden | het gebouw verkeert in een buitengewoon goede staat,,
33559,constatering,contextueel_relevant,False,0.62,De tekst bevat een neutrale beschrijving van een later onderdeel met datering (torenuurwerk circa 1925) zonder expliciete waardering of uitsluiting.,,,"Mechanisch torenuurwerk, vervaardigd door de firma Weule, circa 1925.",
523486,relatieve_waardering,inhoudelijk_relevant,True,0.98,"De tekst bevat expliciete waarderingsformules (""Van ... waarde"") die betekenis toekennen aan het monument.",,"Van architectuurhistorische waarde als voorbeeld van een kazernegebouw uit 1908 voor de artillerie in chaletstijl met gaaf exterieur. | Van stedenbouwkundige waarde vanwege de functioneel-ruimtelijke relatie van de artilleriekazerne met de Arthur Koolkazerne in het bijzonder en de andere onderdelen van het complex | Van cultuurhistorische waarde vanwege de functionele samenhang met de andere onderdelen, als relatief zeldzaam type met H-vormige plattegrond",Het INTERIEUR is grotendeels niet meer in oorspronkelijke staat met uitzondering van de trappartijen.,Van stedenbouwkundige waarde vanwege de functioneel-ruimtelijke relatie van de artilleriekazerne met de Arthur Koolkazerne | Van cultuurhistorische waarde vanwege de functionele samenhang met de andere onderdelen
525927,relatieve_waardering,inhoudelijk_relevant,True,0.98,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"" en meerdere toekenningen van (cultuur-/architectuurhistorisch) belang.",,Het pand is van algemeen belang. | Het pand heeft cultuurhistorisch belang als bijzondere uitdrukking van een landschappelijke en bestuurlijke ontwikkeling. | Het pand is van belang wegens de functionele en typologische zeldzaamheid.,Aan het gebouw is na de oorlog een ketelhuis toegevoegd met een ingang aan de westzijde. | De vensters zijn sterk gewijzigd en in de lange gevels vergroot.,"Het pand heeft architectuurhistorisch belang vanwege de bijzondere samenhang tussen exterieur en interieur. | Het pand bezit als binnen het complex gelegen object ensemblewaarden vanwege de bijzondere betekenis van de situering, verbonden met de ontwikkelingsgeschiedenis van de vliegbasis Gilze Rijen; | tevens heeft het ensemblewaarden vanwege de wijze van inrichting en voorzieningen."
21740,constatering,contextueel_relevant,False,0.62,De tekst bevat neutrale constateringen over wijzigingen/onderdelen (o.a. verwoesting van de kap in 1913) zonder expliciete waardering of uitsluiting.,,,kap in 1913 door brand verwoest | grijs geverfde rechthoekige kaders rond vensters en deuren,
28413,constatering,contextueel_relevant,False,0.74,"De tekst bevat neutrale constateringen over functie en een latere wijziging, zonder expliciete waardering, uitsluiting of 'vanwege'-formulering.",,,Vml. Landswerf. | Thans hoofdgebouw van het Provinciale Ziekenhuis. | (later gedichte doorgang).,
517670,relatieve_waardering,inhoudelijk_relevant,True,0.99,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"", ""ensemblewaarde"" en ""cultuurhistorische waarde"".",,is van algemeen belang vanwege de architectuurhistorische waarde | Het gebouw heeft een grote ensemblewaarde | het gebouw is tevens van cultuurhistorische waarde,"De schoorstenen, die op regelmatige afstand van elkaar op de nok zijn geplaatst, dateren uit 1985. | De achtergevel is in 1985 volledig gewijzigd ten gevolge van de verbouwing tot 29 eengezinswoningen | Het interieur is bij de verbouw van 1985 eveneens ingrijpend gewijzigd",is van algemeen belang vanwege de architectuurhistorische waarde
517448,relatieve_waardering,inhoudelijk_relevant,True,0.93,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"" en ""wegens ... waarde"".",,"De kazerne is van algemeen belang wegens cultuurhistorische, architectuurhistorische en typologische waarde | als grotendeels gaaf bewaard gebleven voorbeeld van een militair verblijfsgebouw uit het laatste kwart van de 19de eeuw | opgetrokken in neorenaissancestijl",In 1994 en 1998 is het pand gerestaureerd en inwendig verbouwd tot appartementencomplex. | Het exterieur is afgezien van enkele naderhand in de voorgevel aangebrachte deuren oorspronkelijk.,"van algemeen belang wegens cultuurhistorische, architectuurhistorische en typologische waarde"
508484,relatieve_waardering,inhoudelijk_relevant,True,0.95,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"" en ""van belang ... als gaaf bewaard gebleven voorbeeld"".",,"De werkplaats is van algemeen belang als historisch functioneel onderdeel van het complex ""Logement Duitse Officieren"". | Daarnaast is het object van belang uit architectuurhistorisch oogpunt als gaaf bewaard gebleven voorbeeld van een militaire werkplaats in traditionalistische bouwtrant uit begin jaren '40.",,
508130,relatieve_waardering,inhoudelijk_relevant,True,0.93,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"" en ""van waarde"".",,Bomvrij arsenaal van algemeen belang vanwege cultuurhistorische waarden van zowel het exterieur als het interieur. | Ondanks diverse aanpassingen is de hoofdopzet nog goed herkenbaar en als zodanig van waarde als restant van de vestingbebouwing.,Momenteel is het dak van een betonnen afdekking voorzien. | Recent zijn diverse openingen ten behoeve van de nieuwe functie van het gebouw vergroot en aangepast | Aan de voorgevel zijn drie middenramen op verdiepingniveau vervangen door goederendeuren met stalen hijsbalk.,Bomvrij arsenaal van algemeen belang vanwege cultuurhistorische waarden van zowel het exterieur als het interieur.
531151,relatieve_waardering,inhoudelijk_relevant,True,0.98,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"" en meerdere ""vanwege""-waarderingen (cultuurhistorische waarde/ensemblewaarde).",,De TANKGRACHT is van algemeen belang | vanwege cultuurhistorische waarde als voorbeeld van een voor de militairhistorie belangrijke ontwikkelingsfase | vanwege ensemblewaarde als onderdeel van het grotere geheel van de Atlantikwall en de Stützpunktgruppe Katwijk,"Waar een naoorlogse verlenging van de hoofdstartbaan de gracht kruist, is de gracht gedempt.",De TANKGRACHT is van algemeen belang - vanwege cultuurhistorische waarde | vanwege ensemblewaarde als onderdeel van het grotere geheel van de Atlantikwall en de Stützpunktgruppe Katwijk | vanwege de herkenbaarheid als tankgracht in zigzagvorm
5140,constatering,contextueel_relevant,False,0.62,"De tekst bevat alleen een neutrale beschrijving van het gebouw en bouwtijd/architect, zonder expliciete waarderings- of uitsluitingsformules.",,,Enorm langgerekt sober bakstenen gebouw | (1810-1811 door Abraham van der Hart) | de gevels geleed door hoeken middenrisalieten met geblokte lisenen en frontons,
338996,geen,niet_relevant,False,0.78,"De tekst bevat alleen een feitelijke bouw- en gevelbeschrijving zonder expliciete uitsluitingen, waarderingsformules, constateringen van latere/moderne onderdelen of 'vanwege'-formuleringen.",,,,
23234,relatieve_waardering,inhoudelijk_relevant,True,0.86,"De tekst kent expliciet waardering toe met de formule ""van belang wegens"".",,van belang wegens de (mogelijke) aanwezigheid van restanten van de middeleeuwse stadsmuur,,van belang wegens de (mogelijke) aanwezigheid van restanten van de middeleeuwse stadsmuur
513765,geen,niet_relevant,False,0.93,"De tekst bevat geen uitsluitingen, waarderingen, constateringen of 'vanwege'-formuleringen.",,,,
32807,constatering,contextueel_relevant,False,0.62,"De tekst bevat alleen neutrale beschrijvingen van bouwkundige kenmerken en een relatie met een buurpand, zonder expliciete waardering, uitsluiting of 'vanwege'-formule.",,,"Bakstenen pakhuizen achter een doorlopende lijstgevel met hardstenen cordonbanden en getoogde vensters en deuren, derde kwart 19e eeuw. | Vormt een geheel met voorheen buurnummer Calandstraat 46.",
21317,constatering,contextueel_relevant,False,0.78,De tekst bevat alleen neutrale bouwkundige beschrijvingen zonder waarderende of uitsluitende formuleringen.,,,"Zaalvormig gebouw onder zadeldak | brede ingang, korfbogig gesloten waarin steentje 1805 | In een zijgevel vijf halfrond gesloten venstertjes.",
5681,geen,niet_relevant,False,0.66,"De tekst bevat alleen een beschrijving van bouwperiode, architect en stijlkenmerken, zonder expliciete uitsluiting, waarderingsformule, neutrale constatering van latere onderdelen of een 'vanwege'-toekenning.",,,,
516034,relatieve_waardering,inhoudelijk_relevant,True,0.93,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"", ""architectuur- en cultuurhistorische waarde"" en ""ensemblewaarde"".",,"De loods is van algemeen belang vanwege de architectuur- en cultuurhistorische waarde | als gaaf typologisch voorbeeld van een loods met een eenvoudige, sobere verschijningsvorm die kenmerkend is voor utiliteitsbouw uit de jaren 1930. | De loods heeft ensemblewaarde in combinatie met het daarnaast gelegen haventje.",,"De loods is van algemeen belang vanwege de architectuur- en cultuurhistorische waarde | De loods heeft stedebouwkundige waarde vanwege de ligging langs de rivier, in en gebied dat gekenmerkt wordt door watergebonden industrie."
21828,constatering,contextueel_relevant,False,0.62,"De tekst bevat vooral neutrale, beschrijvende bouwkundige constateringen zonder expliciete waarderings- of uitsluitingsformules.",,,uit 1854 daterend pand | In de voorgevel drie rondboognissen | Noordelijk van de voorgevel een bij het pand behorende muur met ronde poort en het jaartal 1854.,
17687,constatering,contextueel_relevant,False,0.62,De tekst bevat alleen een neutrale datering en typering zonder waarderende of uitsluitende formuleringen.,,,Hoekpand uit de eerste helft van de 19e eeuw.,
522148,relatieve_waardering,inhoudelijk_relevant,True,0.95,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"", ""van ... waarde"" en ""van ensemblewaarde"".",,van algemeen belang als historisch-functioneel onderdeel van het complex Meelfabriek 'De Sleutels' | van architectuur- en cultuurhistorische waarde als goed voorbeeld van een fabrieksgebouw in functionalistische bouwtrant met toegepaste betonconstructie van paddenstoelkolommen | Van ensemblewaarde in relatie met de overige complexonderdelen van de meelfabriek.,"waarin thans ijzeren rolluiken | een uit 1954 daterend uitgebouwd kantoortje | Op het platte dak bevindt zich op de naar het zuiden gerichte hoek, een transparante dakopbouw.",Van situationele waarde vanwege zijn markante ligging aan de stadsgracht.
524498,relatieve_waardering,inhoudelijk_relevant,True,0.93,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"" en ""als goed voorbeeld"".",,"is van algemeen belang vanwege de cultuur- en architectuurhistorische waarde en vanwege de typologische waarde | als goed voorbeeld van een in hoofdvorm, materiaalgebruik en detaillering nagenoeg gave (automobiel)garage met chauffeurswoning uit omstreeks 1911 | vanwege de hoge ensemblewaarde als onderdeel van de buitenplaats Ter Veken",,is van algemeen belang vanwege de cultuur- en architectuurhistorische waarde en vanwege de typologische waarde | vanwege de hoge ensemblewaarde als onderdeel van de buitenplaats Ter Veken | vanwege de beeldbepalende situering langs de Schouwweg aan de oprijlaan naar het landhuis
1095,constatering,contextueel_relevant,False,0.74,"De tekst bevat alleen neutrale beschrijvingen van bouwkundige kenmerken en datering, zonder waarderende of uitsluitende formuleringen.",,,Pakhuis Augustus (1838/40 door stadsbouwmeester C.W.M.Klijn). | Gevel onder rechte lijst met bakstenen attiek. | Achtergevel met lage punttop.,
530604,relatieve_waardering,inhoudelijk_relevant,True,0.96,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"", ""heeft ... waarde"" en ""hoge ensemblewaarden"".",,"is van algemeen belang als essentieel toonbeeld van de Wederopbouw 1940-1958, vanwege de cultuurhistorische, architectuurhistorische en stedenbouwkundige waarde | De Lijnbaan heeft cultuurhistorische waarde | Het winkelcentrum heeft hoge ensemblewaarden",De bestrating van de promenade is vernieuwd. | Alle onderpuien van de winkels aan de promenade zijn inmiddels vervangen. | De winkelfronten hebben over het algemeen steeds een horizontale verdeling ter plaatse van de verdieping.,"Bij de kruising Korte Lijnbaan-Lijnbaan omvat de bescherming ook een deel van de openbare ruimte van het Stadhuisplein ter breedte van de panden Meddens en Ruteck's dat voor de situatie aan de kruising van belang is. | is van algemeen belang als essentieel toonbeeld van de Wederopbouw 1940-1958, vanwege de cultuurhistorische, architectuurhistorische en stedenbouwkundige waarde | vanwege het wereldwijd nagevolgde revolutionaire concept van de autovrije winkelpromenade heeft De Lijnbaan, als prototype, innovatieve betekenis"
6345,constatering,contextueel_relevant,False,0.74,"De tekst bevat neutrale constateringen over latere/modernere onderdelen (19e eeuw, modern uurwerk) zonder expliciete waardering of uitsluiting.",,,De voordeuren zijn gedrieën met hun bovenlichten in omlijstingen gevat (eerste helft 19e eeuw). | Op de binnenplaats een Louis XVI klokkenkast (uurwerk modern).,
459789,relatieve_waardering,inhoudelijk_relevant,True,0.95,"De tekst kent expliciet waarde toe met termen als ""architectuurhistorische en sociaalhistorische waarde"" en ""belangrijke toegevoegde waarde"".",,"Woningen van architectuurhistorische en sociaalhistorische waarde | als het eerste project dat in Den Haag werd gerealiseerd om de woonomstandigheden van de armen te verbeteren | Een belangrijke toegevoegde waarde is de stedebouwkundige situering, loodrecht op de Zuid-West Singelgracht.",,
29978,constatering,contextueel_relevant,False,0.62,"De tekst bevat alleen een neutrale beschrijving met datering, zonder waarderings- of uitsluitingsformuleringen.",,,Hervormd rusthuis met brede lijstgevel uit 1856.,
515034,relatieve_waardering,inhoudelijk_relevant,True,0.98,"De tekst kent expliciete waarderingsformules toe, waaronder ""van algemeen belang"" en ""relatief gaaf"".",,Het ziekenpaviljoen is van algemeen belang vanwege de cultuur- en architectuurhistorische waarde wegens de Eclectische bouwstijl met elementen uit de Chaletstijl. | Stedebouwkundig gezien is het paviljoen van algemeen belang vanwege de ruimtelijke en functionele relatie met de overige onderdelen van het ziekenhuiscomplex. | Het exterieur van het paviljoen is relatief gaaf.,"Dit ziekenpaviljoen is tijdens een latere verbouwing met een verdieping opgehoogd. | Het lichthuis van het dak van het oorspronkelijke éénlagige gebouw, is na de verbouwing ook op het verhoogde gebouw weer aangebracht.",Het ziekenpaviljoen is van algemeen belang vanwege de cultuur- en architectuurhistorische waarde wegens de Eclectische bouwstijl met elementen uit de Chaletstijl. | Stedebouwkundig gezien is het paviljoen van algemeen belang vanwege de ruimtelijke en functionele relatie met de overige onderdelen van het ziekenhuiscomplex.
517712,relatieve_waardering,inhoudelijk_relevant,True,0.95,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"" en toekenning van (architectuurhistorische en esthetische) waarde.",,"Het schoolgebouw is van algemeen belang vanwege zijn architectuurhistorische waarde als gaaf voorbeeld van een gymnasium | Het gebouw bezit esthetische kwaliteiten in vormgeving, verdeling van de massa en in in- en exterieur bijzondere detailleringen. | Het gebouw behoort tot de belangrijkste ontwerpen van stadsarchitect ir. C.B. Van der Tak.",,van algemeen belang vanwege zijn architectuurhistorische waarde
516879,relatieve_waardering,inhoudelijk_relevant,True,0.96,"De tekst bevat expliciete waarderingsformules zoals ""Van architectuurhistorische waarde"" en ""Van stedebouwkundige waarde"".",,"Van architectuurhistorische waarde als goed en gaaf voorbeeld van een schoolgebouw in eclectische bouwtrant | De school valt op door hoogwaardige esthetische kwaliteiten, in in- en exterieur | Van stedebouwkundige waarde als onderdeel van de historisch gegroeide 19e/20ste eeuwse singelstructuur/-bebouwing van Arnhem","In de oksel bevindt zich een lage en later toegevoegde opvulling. | met een gewijzigde invulling (oorspronkelijk waarschijnlijk dubbele deuren met hoge bovenlichten, thans vensters). | Een zandstenen blok met opschrift (""RK MULO SCHOOL"") boven beide ingangen gaat schuil achter een modern bord.","Als zodanig is het object van belang wegens de architectonische gaafheid en de herkenbaarheid als school. | waarin het pand een beeldbepalende rol speelt vanwege de hoge bouwmassa, de rijke architectonische vormgeving en als een van de weinige resterende historische gebouwen in de omgeving. | Van cultuurhistorische waarde vanwege de herkenbaarheid in in- en exterieur van de bestemming als christelijke school"
19695,relatieve_waardering,inhoudelijk_relevant,True,0.78,De omschrijving bevat een waarderende kwalificatie ('fraai') van een onderdeel.,,Poortje met fraai gemetseld blind rondvenster,,
524499,relatieve_waardering,inhoudelijk_relevant,True,0.93,"De tekst kent expliciete waarderingsformules toe, waaronder ""is van algemeen belang"" en ""architectuur- en cultuurhistorische waarde"".",,"is van algemeen belang | vanwege de architectuur- en cultuurhistorische waarde | vanwege de gaafheid in hoofdvorm, materiaalgebruik en detaillering",,"vanwege de architectuur- en cultuurhistorische waarde door de ruimtelijke en functionele samenhang met de overige complexonderdelen | en vanwege de gaafheid in hoofdvorm, materiaalgebruik en detaillering"
11619,constatering,contextueel_relevant,False,0.62,"De tekst bevat alleen een neutrale beschrijving (materiaal, bekroning, datering) zonder waarderings- of uitsluitingsformuleringen.",,,"Nabij het pand Zandstraat 33/35 een bakstenen pomp, bekroond door een leeuw met stadswapen, 18e eeuw.",
13947,relatieve_waardering,inhoudelijk_relevant,True,0.93,De tekst kent expliciet waardering toe met de formulering dat het object van belang is uit oogpunt van oudheidkundige waarde.,,Object van belang uit oogpunt van oudheidkundige waarde.,,
9196,constatering,contextueel_relevant,False,0.62,"De tekst bevat alleen neutrale, beschrijvende constateringen (o.a. datering en afwerking) zonder expliciete waardering, uitsluiting of 'vanwege'-formule.",,,met gevelsteen waarop 1474. | Gebosseerd gepleisterd (plm 1840).,
8343,constatering,contextueel_relevant,False,0.62,"De tekst bevat alleen neutrale beschrijvingen van objecten en datering, zonder waarderings- of uitsluitingsformules.",,,"Links van het pand Kerkstraat 32/33 een poort, toegang gevend tot de stadstuin achter Bakkerstraat 19. | Muurijzers midden zestiende eeuw.",
515901,uitsluiting,inhoudelijk_relevant,True,0.99,De tekst bevat een expliciete uitsluitingsformulering dat onderdelen buiten de rijksbescherming vallen.,Dit bedieningsgebouw en de brug vallen beide buiten de bescherming van rijkswege.,Het sluiswachtershuisje is van algemeen belang vanwege de cultuurhistorische en de architectuurhistorische waarde. | Het sluiswachtershuisje heeft cultuurhistorische waarde als onderdeel van een complex dat een belangrijke schakel is in de ontwikkeling van waterbouwkundige kunstwerken in Nederland | Het huisje heeft tevens ensemblewaarde vanwege de bijzondere visuele en functionele samenhang met de sluis en de andere onderdelen van het complex.,Het gebouwtje verloor in 1989 de oorspronkelijke functie toen het in dat jaar werd vervangen door een nieuw bedieningsgebouw bij de brug. | Aan de wegzijde bevat het huisje in de betonnen onderbouw een nieuwe aluminium deur met zijlichten. | Het hoekvenster linksboven heeft vernieuwde aluminium kozijnen,"Het sluiswachtershuisje is van algemeen belang vanwege de cultuurhistorische en de architectuurhistorische waarde. | Het huisje heeft architectuurhistorische waarde vanwege de specifieke, voor de bouwtijd karakteristieke vormgeving, het materiaalgebruik en de constructie | Het sluiswachtershuisje is bovendien van belang vanwege de herkenbaarheid en grote mate van gaafheid van het exterieur."
515900,relatieve_waardering,inhoudelijk_relevant,True,0.96,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"" en toekenning van cultuurhistorische, architectuurhistorische en ensemblewaarde.",,De schotbalkenloods is van algemeen belang vanwege de cultuurhistorische en de architectuurhistorische waarde. | De loods heeft tevens ensemblewaarde vanwege de bijzondere visuele en functionele samenhang met de sluis en de andere onderdelen van het complex. | De loods is bovendien van belang vanwege de herkenbaarheid en de grote mate van gaafheid van het exterieur.,"Een stalen noodschuif heeft de functie van de schotbalkenloods echter overgenomen. | Bij de Urkersluis staan twee gebouwtjes, die beide hun oorspronkelijke functie verloren hebben.","De schotbalkenloods is van algemeen belang vanwege de cultuurhistorische en de architectuurhistorische waarde. | De loods heeft architectuurhistorische waarde vanwege de specifieke, voor de bouwtijd karakteristieke vormgeving, het materiaalgebruik en de constructie en als karakteristiek werk binnen het oeuvre van een vooraanstaand bouwkundige, D. Roosenburg. | De loods heeft tevens ensemblewaarde vanwege de bijzondere visuele en functionele samenhang met de sluis en de andere onderdelen van het complex."
524301,uitsluiting,inhoudelijk_relevant,True,0.93,De tekst bevat een expliciete formulering dat een onderdeel buiten de monumentbescherming valt.,valt vanwege de vijftig jaren grens buiten de monumentbescherming,"van algemeen belang vanwege bouwtechnische innovatieve waarde | alsook van belang uit architectuurhistorisch, cultuurhistorisch en stedenbouwkundig oogpunt",In 1959-1960 werd over het bestaande viaduct een voorgespannen betonconstructie geprojecteerd waardoor de bovenbouw van het viaduct iets werd verbreed | Het oude gietijzeren hekwerk op consoles werd vervangen door een eenvoudige ijzeren balustrade | Aan de Insulindestraat zijn inmiddels negen bogen dichtgemetseld,van algemeen belang vanwege bouwtechnische innovatieve waarde
515899,uitsluiting,inhoudelijk_relevant,True,0.99,De tekst bevat een expliciete uitsluitingsformulering dat de brug en het bedieningsgebouw buiten de rijksbescherming vallen.,De brug en dit bedieningsgebouw vallen buiten de bescherming van rijkswege.,De sluis is van algemeen belang vanwege de cultuurhistorische en de architectuurhistorische waarde. | De sluis heeft ensemblewaarde vanwege de bijzondere visuele en functionele samenhang met de andere complexonderdelen. | De sluis is bovendien van belang vanwege de herkenbaarheid en de grote mate van gaafheid.,"De oorspronkelijke, van 1941 daterende sluisdeuren zijn in 1981 vervangen door de huidige. | Het sluiswachtershuisje verloor in 1989 de oorspronkelijke functie en is in het zelfde jaar vervangen door een nieuw bedieningsgebouw bij de brug. | Het geleidingswerk voor beide sluismonden is vernieuwd.",De sluis is van algemeen belang vanwege de cultuurhistorische en de architectuurhistorische waarde. | De sluis heeft architectuurhistorische waarde vanwege de constructie en de zuiver functionele vormgeving. | De sluis heeft ensemblewaarde vanwege de bijzondere visuele en functionele samenhang met de andere complexonderdelen.
522277,relatieve_waardering,inhoudelijk_relevant,True,0.95,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"" en ""heeft cultuurhistorische waarde"".",,is van algemeen belang vanwege de cultuurhistorische waarde en vanwege de ensemblewaarde. | heeft cultuurhistorische waarde vanwege het belang dat de sluis heeft voor de landschappelijke ontwikkeling en de waterhuishouding | is tevens van belang vanwege de herkenbaarheid en de redelijke mate van gaafheid,"De sluis heeft in 1982 vernieuwde, gemetselde sluishoofden | Tussen de sluishoofden staan houten puntdeuren, die in 1982 zijn vernieuwd. | De sluisdeuren met overloop en vergrendelstangen zijn door middel van rechte heugels verbonden met de in stalen kasten opgeborgen electrische bedieningsmechanismen","is van algemeen belang vanwege de cultuurhistorische waarde en vanwege de ensemblewaarde. | heeft cultuurhistorische waarde vanwege het belang dat de sluis heeft voor de landschappelijke ontwikkeling en de waterhuishouding | heeft ensemblewaarde vanwege de samenhang tussen de sluis, de sluiswachterswoning en de rolbrug."
